[0.172786,0.124586,0.397913,0.461903,0.220829,0.592158,0.115561,0.279517,0.374275,0.042132,0.362263,0.367223,0.220882,0.332238,0.129433,0.170959]	[105.997939,107.901359,76.913288,86.062377,123.705513,123.819295,97.402669,100.496691,103.099066,68.228579,96.292391,79.309444,82.868620,73.092259,89.225174,100.869300]	4501
[0.187671,0.377984,0.706379,0.372934,0.238731,0.690650,0.172303,0.224977,0.441590,0.054898,0.300291,0.260032,0.413687,0.518813,0.095769,0.186164]	[108.269804,124.558498,71.182584,88.275735,107.233277,119.015983,98.795344,90.632835,106.433774,65.849424,96.502445,75.278698,85.377136,76.077361,94.116380,101.208690]	4020
[0.296211,0.241258,0.823561,0.579021,0.064410,0.214314,0.066705,0.175392,0.452942,0.056519,0.236113,0.246576,0.517809,0.376666,0.077642,0.197926]	[98.240885,107.657951,68.584949,85.357099,122.506276,122.108464,104.813507,100.600329,105.633739,67.092562,100.834106,74.261590,80.996193,75.290760,91.147345,102.876334]	2735
[0.276999,0.258975,0.383607,0.567373,0.121402,0.318595,0.164719,0.179901,0.386867,0.053235,0.236086,0.228328,0.472329,0.444761,0.106399,0.260524]	[106.238996,114.994144,67.928015,84.503512,124.585712,119.113220,98.193958,97.715024,105.537848,66.671731,101.246269,72.975756,81.860943,75.370990,92.427793,98.043381]	2861
[0.242904,0.158011,0.378893,0.400264,0.124774,0.748491,0.156546,0.458861,0.460693,0.105677,0.423857,0.386079,0.333350,0.301486,0.180879,0.153551]	[109.820977,110.239281,74.904282,82.587651,121.189469,116.108689,96.660169,94.450170,102.960709,73.017006,98.478066,70.430726,86.252889,83.950818,87.663956,103.710359]	3295
[0.274498,0.131947,0.682271,0.493312,0.088469,0.207233,0.159215,0.394703,0.497044,0.118818,0.443539,0.388618,0.383652,0.296570,0.234307,0.126190]	[105.219039,100.384609,70.271195,85.288787,128.994564,115.586395,109.760423,99.518972,102.566673,73.715237,98.738956,70.158170,86.333792,80.745506,87.807203,103.401990]	2165
[0.210709,0.229100,0.593113,0.475454,0.080469,0.732100,0.195184,0.498131,0.581675,0.122923,0.353394,0.388618,0.341398,0.300153,0.217950,0.121761]	[104.835129,122.389047,70.257809,84.802257,123.813969,116.985478,94.917048,98.101293,101.529979,77.380468,98.190102,70.158170,84.637008,79.346297,88.663785,102.093382]	2627
[0.293315,0.193578,0.519838,0.409201,0.037811,0.364444,0.168505,0.280143,0.563815,0.146609,0.372464,0.369311,0.652193,0.294385,0.213126,0.158674]	[100.242992,113.363404,68.670592,94.844082,118.722762,113.261058,103.474014,100.740333,101.640495,78.930599,100.794577,70.295007,82.424442,74.377506,92.213215,104.313877]	3727
[0.175464,0.289439,0.596562,0.553904,0.077180,0.191585,0.240503,0.343573,0.391188,0.134482,0.505946,0.349177,0.648439,0.379812,0.233080,0.114940]	[101.493547,113.300306,68.825071,84.888034,118.200456,125.489673,99.990837,102.461591,98.528406,78.458203,99.306604,69.544860,83.165885,74.050637,88.385037,98.644587]	3321
[0.220258,0.277284,0.712607,0.563996,0.109286,0.523922,0.337707,0.312018,0.275814,0.136410,0.568583,0.384272,0.678508,0.314387,0.239200,0.141782]	[99.913845,110.497985,69.205132,89.178142,114.162622,118.303894,99.433915,100.878723,94.812855,78.717135,101.532486,70.368492,82.417094,74.060364,92.740479,96.528408]	2324
[0.245689,0.326973,0.334643,0.266563,0.144235,0.577027,0.332656,0.501482,0.328108,0.281444,0.326644,0.407460,0.397093,0.496604,0.161740,0.490923]	[95.995546,115.014122,74.461263,86.576855,112.208043,114.048242,89.502146,96.883563,97.260879,82.491055,102.117039,71.486222,86.619297,80.361518,86.177822,108.411468]	3295
[0.383984,0.209824,0.638955,0.453352,0.178483,0.289200,0.276367,0.418420,0.374229,0.225971,0.400323,0.388445,0.460130,0.478855,0.207586,0.250122]	[95.997776,104.012885,72.091699,88.571627,109.520734,117.146547,106.470654,94.376287,96.665492,77.427039,107.317994,71.254252,87.926828,78.247923,82.195060,107.375609]	2562
[0.314116,0.278410,0.714207,0.404943,0.125866,0.577652,0.147669,0.247622,0.349069,0.154447,0.450839,0.368692,0.442395,0.491991,0.159611,0.280908]	[93.518805,117.561267,68.419945,90.726650,113.380343,113.702871,99.924359,100.892496,95.736653,77.421502,102.305678,71.234631,85.987157,78.890542,83.320732,105.487245]	2551
[0.178766,0.335093,0.524262,0.455891,0.095780,0.776566,0.254201,0.366923,0.216853,0.102270,0.562163,0.349854,0.227833,0.241445,0.191652,0.293324]	[99.769189,110.434071,69.381911,85.614092,120.449074,114.526398,100.715360,97.921744,89.111899,74.838920,104.118383,71.635209,84.337771,72.928578,81.633177,103.935774]	2951
[0.348082,0.123085,0.670097,0.419696,0.085193,0.110914,0.154545,0.192922,0.198334,0.105814,0.458480,0.316749,0.282827,0.325544,0.211203,0.327282]	[88.544966,104.055536,68.537743,88.367451,123.400403,115.158405,121.296885,107.254102,95.810216,76.631441,100.414269,69.991232,82.850311,73.315018,89.664876,99.128249]	3701
[0.282967,0.132635,0.261454,0.615217,0.151413,0.625489,0.116107,0.303399,0.428782,0.103246,0.518450,0.425107,0.409373,0.215732,0.159978,0.455038]	[106.345969,103.728172,73.658517,90.335925,115.399717,116.055916,108.140060,102.622797,99.177580,73.793044,101.242830,75.133978,87.269655,82.895284,81.059421,99.861488]	4145
[0.273519,0.124120,0.644655,0.499826,0.167460,0.350124,0.119491,0.271614,0.272412,0.099773,0.513406,0.430533,0.425942,0.249606,0.194514,0.477487]	[96.576590,100.974299,73.996771,94.371554,118.642324,118.174532,114.044098,106.438080,98.991289,75.711749,100.066824,74.908018,86.913103,80.827099,84.763153,95.122648]	2493
