[0.385667,0.190591,0.203539,0.232267,0.263540,0.149171,0.232758,0.279092,0.346551,0.333701,0.198204,0.357548,0.159992,0.335446,0.145645,0.187299,0.131438,0.274367]	[191.097728,150.286145,236.670639,278.209761,303.000627,325.295084,253.286245,299.742789,263.098286,177.325549,227.545610,112.597700,164.528756,240.610750,211.901131,326.251695,198.925047,236.754518]	5172
[0.265417,0.223860,0.290077,0.365188,0.493947,0.152183,0.318471,0.229346,0.207501,0.280375,0.252470,0.198703,0.207558,0.319806,0.181484,0.154578,0.108997,0.211856]	[180.110708,175.300080,231.541491,289.224655,313.526861,345.303906,264.584542,298.287351,264.002167,187.499155,190.072076,129.174144,162.939419,197.690862,165.067545,319.894336,217.081767,254.227676]	3470
[0.322136,0.167456,0.277872,0.278648,0.265483,0.184527,0.320620,0.213809,0.308797,0.125080,0.242125,0.206032,0.179792,0.324575,0.217790,0.226207,0.284035,0.143729]	[192.385031,172.053366,256.038343,318.678261,288.745204,358.674180,256.299578,298.801679,214.058454,208.791107,184.529003,105.566394,157.645004,202.803058,175.426561,326.421616,194.775684,254.511735]	3271
[0.378296,0.394573,0.402560,0.108192,0.490665,0.162724,0.161933,0.178460,0.296828,0.177593,0.219501,0.115419,0.168114,0.285942,0.369358,0.420905,0.406647,0.070784]	[215.101038,170.050130,252.807467,313.271770,291.391091,330.949770,249.153846,293.810916,219.367324,224.479234,165.274376,131.313341,151.220028,206.438485,128.247136,345.865681,224.881088,240.476050]	2635
[0.440519,0.434491,0.227648,0.168074,0.495357,0.167957,0.221310,0.186885,0.277543,0.204381,0.248328,0.213715,0.232093,0.250192,0.213589,0.237477,0.226326,0.194148]	[219.644866,151.408723,257.549630,302.364302,301.031109,354.960549,253.109085,272.726580,209.582731,223.035437,160.783196,130.692688,131.677958,222.467259,135.097676,325.364185,204.877033,258.881405]	2839
[0.391271,0.263084,0.301435,0.171887,0.418986,0.164348,0.285702,0.179580,0.267484,0.299936,0.219261,0.098627,0.313222,0.299154,0.199312,0.311902,0.246049,0.424931]	[196.091003,170.848522,275.594719,315.000775,288.649080,335.194903,247.531715,295.874608,207.673986,210.461221,171.474063,123.326945,119.795743,206.340107,137.878674,338.075523,207.632097,250.888024]	2794
[0.374988,0.259278,0.278493,0.182973,0.430718,0.160082,0.287242,0.182742,0.251316,0.295186,0.222346,0.099893,0.282110,0.306254,0.245429,0.267100,0.253543,0.433479]	[209.739023,159.870521,267.315977,321.203575,291.032073,333.844745,247.749963,295.853425,211.577329,204.940614,173.049079,124.877998,112.068679,206.633192,138.353861,345.600130,191.916894,252.898902]	1313
[0.590272,0.250084,0.304147,0.131651,0.478336,0.131096,0.317515,0.177756,0.260359,0.296790,0.292198,0.121869,0.321929,0.278668,0.212168,0.195222,0.230452,0.417681]	[204.800508,131.084792,237.192097,326.759938,285.574957,339.518163,247.653568,300.316201,215.517766,196.976668,178.524313,120.017127,115.987111,211.736021,181.609047,347.110297,207.638399,254.520606]	2809
[0.255513,0.309920,0.313581,0.110225,0.443793,0.132879,0.227520,0.180871,0.253071,0.276861,0.332429,0.114964,0.299103,0.297526,0.286610,0.291297,0.245547,0.246012]	[222.251742,155.492751,246.483204,340.301456,282.232046,320.090555,233.266356,294.506172,224.397968,199.982168,182.609933,126.980983,104.713924,210.528010,157.020068,360.303702,196.860111,247.995955]	2895
[0.217494,0.262003,0.313581,0.110225,0.443793,0.132879,0.227520,0.180871,0.253071,0.280492,0.332429,0.119111,0.311746,0.297526,0.354358,0.291297,0.229211,0.254749]	[184.046017,177.117701,246.483204,340.301456,282.232046,320.090555,233.266356,294.506172,224.397968,197.842998,182.609933,129.902910,95.924284,210.528010,155.204901,360.303702,191.366824,274.602039]	1474
[0.285102,0.359200,0.296934,0.153441,0.399855,0.136151,0.285585,0.172806,0.245506,0.203665,0.286616,0.249342,0.249187,0.273987,0.227335,0.263977,0.481221,0.245306]	[172.785065,212.720377,263.211410,327.705149,293.204965,350.027664,233.921627,295.774676,205.210868,211.609205,191.419695,127.352912,108.170310,202.896996,137.556715,329.932009,187.841610,257.366769]	2727
[0.239244,0.204322,0.358411,0.175538,0.504136,0.121919,0.239511,0.327810,0.220288,0.339451,0.208485,0.205546,0.191149,0.299260,0.306453,0.289430,0.236844,0.148128]	[149.290110,171.296584,234.500888,326.925255,282.078073,338.788316,228.717024,284.670106,221.022957,196.678806,202.479633,144.413116,104.022770,238.067183,195.094739,344.410540,203.926496,257.849626]	3404
[0.204834,0.214106,0.336736,0.175636,0.481091,0.147544,0.308747,0.169152,0.302648,0.217700,0.341076,0.164594,0.353151,0.333025,0.209763,0.214544,0.412642,0.250128]	[182.210543,161.152216,252.788823,336.364127,290.550096,353.060542,229.459378,290.709094,213.773642,208.662417,205.040262,129.505051,102.351842,212.459147,171.603241,320.953326,195.604251,266.264807]	3085
[0.278552,0.182692,0.264721,0.205459,0.210610,0.115817,0.241779,0.248754,0.246729,0.379532,0.337701,0.299305,0.384402,0.355964,0.214471,0.222699,0.258416,0.165316]	[145.614270,139.200433,257.763924,333.555436,293.181425,347.902644,229.170315,272.582715,231.535105,204.766547,193.283880,126.796707,105.922680,224.581732,189.841358,326.775015,216.006540,270.201558]	3076
[0.254521,0.275680,0.283786,0.153596,0.205392,0.139561,0.347690,0.255577,0.195226,0.177333,0.374000,0.249249,0.402663,0.290001,0.195998,0.155990,0.267861,0.116847]	[195.987744,125.468844,221.860170,304.371350,291.297010,358.329092,231.339245,285.642128,261.016257,217.051001,192.149892,127.756289,101.047523,234.803113,180.267897,320.810523,207.803129,263.845984]	3533
[0.479234,0.427408,0.279073,0.231573,0.286112,0.109848,0.393331,0.204054,0.247507,0.342769,0.344401,0.241616,0.385949,0.268794,0.199968,0.154839,0.238490,0.106103]	[181.275478,112.888989,218.783477,321.462441,271.390910,315.303045,230.926013,298.987105,253.286545,213.177211,188.276035,120.345775,107.184461,211.885034,183.611045,367.909195,246.559682,245.731771]	2715
[0.266956,0.193355,0.256913,0.254286,0.280493,0.130725,0.320804,0.218821,0.232587,0.257530,0.392623,0.377492,0.330721,0.311159,0.290094,0.169982,0.240305,0.083914]	[201.085395,129.186117,220.939094,324.778443,256.988830,331.265625,231.852650,312.166872,263.145649,220.457299,177.401391,124.707323,106.561580,211.863420,161.231085,338.106686,236.163540,252.492509]	2401
[0.189766,0.373926,0.257567,0.218973,0.275659,0.125999,0.311220,0.196403,0.299541,0.224141,0.386822,0.203596,0.428282,0.248831,0.351514,0.296708,0.095639,0.137266]	[210.068701,132.996589,219.814391,317.990114,278.630052,324.601331,226.963712,292.585612,254.276877,225.397472,168.488863,124.988241,107.311316,227.627410,164.763377,351.010289,218.256818,260.544391]	3136
[0.388206,0.315671,0.277067,0.158113,0.220711,0.129299,0.353712,0.200125,0.331945,0.325139,0.368047,0.373171,0.371740,0.293222,0.244068,0.202041,0.118389,0.083287]	[195.221687,152.044993,212.052410,315.427336,288.724718,382.594798,225.811221,292.925476,223.289777,219.399027,167.456748,133.678823,101.107049,216.160456,171.407162,318.902843,211.538650,265.686067]	2777
[0.300922,0.363067,0.317857,0.174504,0.342074,0.150310,0.326762,0.166967,0.264256,0.386605,0.495218,0.350392,0.346406,0.309076,0.115808,0.175893,0.108007,0.078232]	[190.581485,170.934088,224.021052,324.792315,289.158936,389.106459,215.435293,277.507931,228.707252,232.948842,164.666809,125.835783,108.614346,225.632833,161.683777,300.400980,210.655102,259.102860]	2705
